DosageForm,Dosage,ProductCount
SOLUTION;INTRAPERITONEAL,25.7MG/100ML;3.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,2
INJECTABLE;INJECTION,40GM/100ML,2
INJECTABLE;INJECTION,30GM/100ML,2
"AEROSOL, METERED;INHALATION",0.042MG/INH,2
POWDER;ORAL,25GM/BOT,2
INJECTABLE;INJECTION,5GM/100ML;225MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;224MG/100ML,2
SOLUTION;IRRIGATION,30MG/100ML;37MG/100ML;222MG/100ML;526MG/100ML;502MG/100ML,2
INJECTABLE;INJECTION,"5% (5GM/100ML)",2
SOLUTION;INTRAVESICAL,50%,2
INJECTABLE;INTRAVENOUS,2mCi/ML,2
TABLET;ORAL,"EQ 2MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
SOLUTION;IRRIGATION,3GM/100ML,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",1MG/72HR,2
"CAPSULE, EXTENDED RELEASE;ORAL","120MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
GEL;TOPICAL,0.01%,2
CAPSULE;ORAL,"EQ 5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,2MG/ML;50MG/ML,2
INJECTABLE;INJECTION,"EQ 0.25MG BASE/ML",2
INJECTABLE;INJECTION,5GM/100ML;224MG/100ML;200MG/100ML,2
INJECTABLE;INJECTION,3.3GM/100ML;300MG/100ML,2
TABLET;ORAL,25MG;10MG,2
CAPSULE;ORAL,0.1MG,2
CAPSULE;ORAL,0.15MG,2
INJECTABLE;INJECTION,"EQ 0.1MG BASE/VIAL",2
CAPSULE;ORAL,160MG,2
"Solution; Topical",1%,2
INJECTABLE;INJECTION,10GM/100ML;450MG/100ML,2
INJECTABLE;INJECTION,30MG/100ML;37MG/100ML;370MG/100ML;530MG/100ML;500MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;220MG/100ML;450MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;220MG/100ML;200MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;220MG/100ML;330MG/100ML,2
INJECTABLE;INJECTION,35MG/100ML;5GM/100ML;30MG/100ML;74MG/100ML;640MG/100ML;500MG/100ML;74MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;150MG/100ML;130MG/100ML;280MG/100ML;91MG/100ML,2
INJECTABLE;INJECTION,37MG/100ML;5GM/100ML;31MG/100ML;120MG/100ML;330MG/100ML;88MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;30MG/100ML;97MG/100ML;220MG/100ML;140MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;30MG/100ML;37MG/100ML;370MG/100ML;530MG/100ML;500MG/100ML,2
SOLUTION;IRRIGATION,20MG/100ML;40MG/100ML;6.25MG/100ML;800MG/100ML;8.75MG/100ML,2
TABLET;ORAL,"12.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
TABLET;ORAL,"75MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,2.5GM/100ML,2
INJECTABLE;INJECTION,5GM/100ML;298MG/100ML;450MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;149MG/100ML;450MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;74.5MG/100ML;225MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;224MG/100ML;225MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;298MG/100ML;225MG/100ML,2
INJECTABLE;INJECTION,2.5GM/100ML;900MG/100ML,2
INJECTABLE;INJECTION,10GM/100ML;200MG/100ML,2
INJECTABLE;INJECTION,"5.2% (5.2GM/100ML)",2
INJECTABLE;INJECTION,"50MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
SOLUTION;IRRIGATION,0.154MG/ML;0.92MG/ML;0.184MG/ML;0.2MG/ML;0.38MG/ML;2.1MG/ML;7.14MG/ML;0.42MG/ML,2
SOLUTION/DROPS;OPHTHALMIC,0.025%,2
SOLUTION;IRRIGATION,3.24GM/100ML;380MG/100ML;430MG/100ML,2
"AEROSOL, METERED;NASAL",0.042MG/INH,2
TABLET;ORAL,"EQ 16MG BASE",2
INJECTABLE;INJECTION,0.8MG/ML,2
"SOLUTION;PERFUSION, CARDIAC",17.6MG/100ML;325.3MG/100ML;119.3MG/100ML;643MG/100ML,2
INJECTABLE;INJECTION,"20% (20GM/100ML)",2
INJECTABLE;INJECTION,5GM/100ML;224MG/100ML;330MG/100ML,2
SOLUTION/DROPS;OPHTHALMIC,5%,2
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 100MG BASE",2
"SUSPENSION, EXTENDED RELEASE;ORAL","EQ 30MG HBR/5ML",2
CAPSULE;ORAL,200uCi,2
INJECTABLE;INJECTION,"4% (4GM/100ML)",2
"SPRAY, METERED;SUBLINGUAL",0.4MG/SPRAY,2
INJECTABLE;INJECTION,220MG/100ML;900MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;220MG/100ML,2
INJECTABLE;INJECTION,300MG/ML,2
TABLET;ORAL,25MG;5MG,2
INJECTABLE;INJECTION,5GM/100ML;74.5MG/100ML;300MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;224MG/100ML;300MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;298MG/100ML;300MG/100ML,2
SUPPOSITORY;VAGINAL,200MG,2
INJECTABLE;INJECTION,16.5MG/ML;25.4MG/ML;74.6MG/ML;121MG/ML;16.1MG/ML,2
INJECTABLE;INJECTION,35MG/100ML;30MG/100ML;74MG/100ML;640MG/100ML;500MG/100ML;74MG/100ML,2
CAPSULE;ORAL,"EQ 20MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"SOLUTION;INJECTION, ORAL, RECTAL",51.8%,2
"SOLUTION;INJECTION, ORAL, RECTAL",64.7%,2
"SOLUTION;INJECTION, ORAL",75.5%,2
INJECTABLE;INJECTION,"EQ 1MG ZINC/ML",2
INJECTABLE;INJECTION,"EQ 0.4MG COPPER/ML",2
INJECTABLE;INJECTION,"EQ 0.004MG CHROMIUM/ML",2
INJECTABLE;INJECTION,"EQ 0.1MG MANGANESE/ML",2
SUSPENSION;ORAL,25MG/ML,2
TABLET;ORAL-28,"0.035MG,0.035MG,0.035MG;0.5MG,1MG,0.5MG",2
"FOR SOLUTION;ORAL",227.1GM/PACKET;2.82GM/PACKET;6.36GM/PACKET;5.53GM/PACKET;21.5GM/PACKET,2
"FOR SOLUTION;ORAL",227.1GM/BOT;2.82GM/BOT;6.36GM/BOT;5.53GM/BOT;21.5GM/BOT,2
"CAPSULE, EXTENDED RELEASE;ORAL",120MG;5MG,2
INJECTABLE;INJECTION,30MG/100ML;37MG/100ML;0.82MG/100ML;370MG/100ML;530MG/100ML;500MG/100ML;12MG/100ML,2
"AEROSOL, METERED;INHALATION","EQ 0.2MG BASE/INH",2
INJECTABLE;INJECTION,"6% (6GM/100ML)",2
INJECTABLE;INJECTION,3GM/100ML,2
INJECTABLE;INJECTION,5GM/100ML;31MG/100ML;130MG/100ML;26MG/100ML;320MG/100ML,2
INJECTABLE;INJECTION,"50MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
TABLET;ORAL,25MG;200MG,2
TABLET;ORAL,25MG;400MG,2
INJECTABLE;INJECTION,"1USP UNITS/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,"2USP UNITS/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,5GM/100ML;75MG/100ML;900MG/100ML,2
"SOLUTION;INTRAMUSCULAR, INTRAVENOUS","10GM/20ML (500MG/ML)",2
INJECTABLE;INJECTION,20MG/100ML;5GM/100ML;105MG/100ML;600MG/100ML;310MG/100ML,2
SOLUTION;TOPICAL,10%,2
SPONGE;TOPICAL,5%,2
INJECTABLE;INJECTION,2GM/100ML,2
"SPRAY, METERED;NASAL","EQ 0.042MG DIPROP/SPRAY",2
SOLUTION;TOPICAL,2.5%,2
INJECTABLE;INJECTION,0.9MEQ/ML,2
SUSPENSION;ORAL,1MG/7.5ML,2
INJECTABLE;INJECTION,2.75%;5GM/100ML,2
INJECTABLE;INJECTION,2.75%;10GM/100ML,2
INJECTABLE;INJECTION,2.75%;25GM/100ML,2
INJECTABLE;INJECTION,4.25%;5GM/100ML,2
TABLET;ORAL,"15MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,469.01MG/ML,2
INJECTABLE;INJECTION,0.14MG/ML;10MG/ML,2
INJECTABLE;INJECTION,4.25%;10GM/100ML;51MG/100ML;176.5MG/100ML;22.4MG/100ML;104.5MG/100ML;205MG/100ML,2
INJECTABLE;INJECTION,3.5%;36.8MG/100ML;25GM/100ML;51MG/100ML;22.4MG/100ML;261MG/100ML;205MG/100ML,2
INJECTABLE;INJECTION,4.25%;36.8MG/100ML;20GM/100ML;51MG/100ML;22.4MG/100ML;261MG/100ML;205MG/100ML,2
INJECTABLE;INJECTION,4.25%;36.8MG/100ML;25GM/100ML;51MG/100ML;22.4MG/100ML;261MG/100ML;205MG/100ML,2
INJECTABLE;INJECTION,5%;36.8MG/100ML;25GM/100ML;51MG/100ML;22.4MG/100ML;261MG/100ML;205MG/100ML,2
INJECTABLE;INJECTION,20MG/100ML;5GM/100ML;104MG/100ML;600MG/100ML;310MG/100ML,2
INJECTABLE;INJECTION,0.8MG/VIAL,2
INJECTABLE;INJECTION,5GM/100ML;74.5MG/100ML;900MG/100ML,2
INJECTABLE;INJECTION,5GM/100ML;298MG/100ML;900MG/100ML,2
INJECTABLE;INJECTION,68%,2
INJECTABLE;INJECTION,64%,2
INJECTABLE;INJECTION,74%,2
INJECTABLE;INJECTION,7.5MG/VIAL,2
INJECTABLE;INTRAVENOUS,"20MG/200ML (0.1MG/ML)",2
INJECTABLE;INTRAVENOUS,"40MG/200ML (0.2MG/ML)",2
INJECTABLE;INJECTION,3GM/VIAL,2
SOLUTION;INHALATION,"EQ 0.083% BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
CREAM;TOPICAL,"EQ 1% BASE",2
"FOR SOLUTION;TOPICAL",5%,2
"TABLET, EXTENDED RELEASE;ORAL","5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,"1200MG/120ML (10MG/ML)",2
IMPLANT;IMPLANTATION,36MG/IMPLANT,2
INJECTABLE;INJECTION,14.9MG/ML,2
INJECTABLE;INJECTION,29.8MG/ML,2
INJECTABLE;INJECTION,2.24GM/100ML,2
INJECTABLE;INJECTION,2.98GM/100ML,2
INJECTABLE;INJECTION,1.49GM/100ML,2
INJECTABLE;INJECTION,10MG/100ML,2
INJECTABLE;INJECTION,20MG/100ML,2
INJECTABLE;INJECTION,"15MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
SOLUTION/DROPS;OPHTHALMIC,0.02675%;0.315%,2
INJECTABLE;INJECTION,2.4GM/100ML,2
INJECTABLE;INJECTION,"EQ 0.01MG BASE/ML",2
INJECTABLE;INJECTION,279.3MG/ML,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",0.8MG/HR,2
TABLET;ORAL,"EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"FOR SOLUTION;ORAL",10MG/ML,2
"INJECTABLE;INTRAVENOUS, SUBCUTANEOUS","300MG/3ML (100MG/ML)",2
SOLUTION;INTRAPERITONEAL,18.4MG/100ML;1.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,2
SOLUTION;INTRAPERITONEAL,18.4MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,2
SOLUTION;INTRAPERITONEAL,18.4MG/100ML;4.25GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,2
SUSPENSION;ORAL,600MG/5ML,2
TABLET;ORAL,0.375MG,2
INJECTABLE;INJECTION,"EQ 400MG BASE/100ML",2
INJECTABLE;INJECTION,76.9%,2
INJECTABLE;INJECTION,49.9%,2
"TABLET, EXTENDED RELEASE;ORAL","30MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
INJECTABLE;INJECTION,1.5MG/VIAL,2
INJECTABLE;INJECTION,5.8MG/VIAL,2
"CREAM, TABLET;TOPICAL, VAGINAL","1%,100MG",2
TABLET;ORAL-28,0.625MG;2.5MG,2
INJECTABLE;INJECTION,"4GM/100ML (40MG/ML)",2
INJECTABLE;INJECTION,"4GM/50ML (80MG/ML)",2
INJECTABLE;INJECTION,"2GM/50ML (40MG/ML)",2
INJECTABLE;INJECTION,"20GM/500ML (40MG/ML)",2
INJECTABLE;INJECTION,"75 IU/VIAL",2
"SOLUTION, GEL FORMING/DROPS;OPHTHALMIC","EQ 0.25% BASE",2
"SOLUTION, GEL FORMING/DROPS;OPHTHALMIC","EQ 0.5% BASE",2
INJECTABLE;INJECTION,55%,2
INJECTABLE;INJECTION,65.2%,2
"TABLET, EXTENDED RELEASE;ORAL","EQ 750MG BASE",2
"SPRAY, METERED;NASAL",0.15MG/SPRAY,2
"TABLET, EXTENDED RELEASE;ORAL",34MG,2
"TABLET, EXTENDED RELEASE;ORAL",17MG,2
"TABLET, EXTENDED RELEASE;ORAL",8.5MG,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",0.06MG/24HR,2
INJECTABLE;SUBCUTANEOUS,"150 IU/VIAL",2
INJECTABLE;SUBCUTANEOUS,"37.5 IU/VIAL",2
"TABLET, EXTENDED RELEASE;ORAL",375MG,2
"SPRAY, METERED;NASAL",0.5MG/SPRAY,2
INJECTABLE;INJECTION,"EQ 0.64MG BASE/ML",2
"SPRAY, METERED;NASAL",0.029MG/SPRAY,2
"POWDER, METERED;INHALATION",0.16MG/INH,2
INJECTABLE;INJECTION,"160MG/8ML (20MG/ML)",2
GEL;TOPICAL,0.04%,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",5MG/24HR,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",2MG/24HR,2
SUSPENSION;ORAL,750MG/5ML,2
INJECTABLE;INJECTION,22.5MG/VIAL,2
LOTION;TOPICAL,5%,2
SOLUTION;INJECTION,"20MG/10ML (2MG/ML)",2
SOLUTION;INJECTION,"100MG/20ML (5MG/ML)",2
SOLUTION;INJECTION,"200MG/100ML (2MG/ML)",2
"Film, Extended Release; Transdermal",0.0375MG/24HR,2
"Film, Extended Release; Transdermal",0.075MG/24HR,2
"Film, Extended Release; Transdermal",0.1MG/24HR,2
"AEROSOL, METERED;INHALATION",0.044MG/INH,2
"AEROSOL, METERED;INHALATION",0.11MG/INH,2
"AEROSOL, METERED;INHALATION",0.22MG/INH,2
POWDER;INHALATION,0.22MG/INH,2
INJECTABLE;INJECTION,"300MG/15ML (20MG/ML)",2
SUSPENSION/DROPS;OPHTHALMIC,0.5%,2
"FOR SOLUTION;ORAL",125MG/VIAL,2
"TABLET, EXTENDED RELEASE;ORAL",2MG;180MG,2
"TABLET, EXTENDED RELEASE;ORAL",4MG;240MG,2
"TABLET, EXTENDED RELEASE;ORAL",1MG;240MG,2
"TABLET, EXTENDED RELEASE;ORAL",2MG;240MG,2
"TABLET, CHEWABLE;ORAL",2MG;125MG,2
"CAPSULE, EXTENDED RELEASE;ORAL",70MG,2
CAPSULE;ORAL,1uCi,2
INJECTABLE;SUBCUTANEOUS,20MG/ML,2
SPRAY;NASAL,20MG/SPRAY,2
INJECTABLE;INJECTION,"EQ 5MG BASE/VIAL",2
"SOLUTION;IV (INFUSION)","10%;10% (5GM/50ML;5GM/50ML)",2
GEL;RECTAL,"10MG/2ML (5MG/ML)",2
GEL;RECTAL,"20MG/4ML (5MG/ML)",2
"CREAM; TOPICAL",1%,2
OINTMENT;VAGINAL,6.5%,2
TABLET;ORAL,0.4MG,2
TABLET;ORAL,0.8MG,2
"SPRAY, METERED;NASAL",0.032MG/INH,2
"SPRAY, METERED;NASAL",0.032MG/SPRAY,2
"SPRAY, METERED;NASAL","EQ 0.05MG BASE/SPRAY",2
"TABLET, ORALLY DISINTEGRATING;ORAL","EQ 20MG BASE",2
"Tablet, Extended Release; Oral",250MG,2
"Tablet, Extended Release; Oral",500MG,2
TABLET;ORAL,250MG;250MG;65MG,2
"TABLET, ORALLY DISINTEGRATING;ORAL","0.25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"TABLET, ORALLY DISINTEGRATING;ORAL","0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"TABLET, ORALLY DISINTEGRATING;ORAL","1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"TABLET, ORALLY DISINTEGRATING;ORAL","2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
SPONGE;TOPICAL,"2%;70% (3ML)",2
SPONGE;TOPICAL,"2%;70% (26ML)",2
SPONGE;TOPICAL,"2%;70% (10.5ML)",2
POWDER;INHALATION,0.1MG/INH,2
LOTION;TOPICAL,0.75%,2
TABLET;VAGINAL,10MCG,2
CAPSULE;ORAL,0.25MG,2
"AEROSOL, FOAM;TOPICAL",0.12%,2
INJECTABLE;INJECTION,"3309MG/10ML (330.9MG/ML)",2
INJECTABLE;INJECTION,"4963.5MG/15ML (330.9MG/ML)",2
INJECTABLE;INJECTION,"6618MG/20ML (330.9MG/ML)",2
INJECTABLE;INJECTION,62.5MG/5ML,2
INJECTABLE;INJECTION,"4%;EQ 0.017MG BASE/1.7ML (4%;EQ 0.01MG BASE/ML)",2
INJECTABLE;SUBCUTANEOUS,"1000 UNITS/10ML (100 UNITS/ML)",2
INJECTABLE;INJECTION,"2MCG/ML (2MCG/ML)",2
SOLUTION;ORAL,"15MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
SOLUTION;ORAL,1MCG/ML,2
CAPSULE;ORAL,"EQ 45MG BASE",2
"TABLET; ORAL",1MG/0.5MG,2
INJECTABLE;SUBCUTANEOUS,15MG/VIAL,2
INJECTABLE;SUBCUTANEOUS,30MG/VIAL,2
TABLET;ORAL,"0.3MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",2
"INJECTABLE; INJECTION","EQ 2MG BASE/ML",2
"SOLUTION;IV (INFUSION)","200MG/100ML (2MG/ML)",2
TABLET;SUBLINGUAL,0.3MG,2
TABLET;SUBLINGUAL,0.4MG,2
TABLET;SUBLINGUAL,0.6MG,2
"FOR SOLUTION;INTRAVENOUS",16MCG/VIAL,2
TABLET;ORAL,0.137MG,2
TABLET;ORAL,2MG;125MG,2
INJECTABLE;INJECTION,30MG/3ML,2
TABLET;ORAL,"EQ 320MG BASE",2
INJECTABLE;SUBCUTANEOUS,"210 UNITS/3ML;90 UNITS/3ML (70 UNITS/ML; 30 UNITS/ML)",2
TABLET;ORAL,"EQ 300MG BASE;150MG;300MG",2
"INJECTABLE;IV (INFUSION)","EQ 4MG BASE/100ML",2
SOLUTION;ORAL,4MG/ML,2
"INTRAUTERINE DEVICE;INTRAUTERINE",52MG,2
SOLUTION;ORAL,"EQ 2MG BASE/10ML",2
SUPPOSITORY;RECTAL,1GM,2
SOLUTION/DROPS;OPHTHALMIC,0.15%,2
"INJECTABLE;IV (INFUSION)","80MG/VIAL;0.02MG/VIAL;400 IU/VIAL;0.001MG/VIAL;5MG/VIAL;0.14MG/VIAL;17MG/VIAL;1MG/VIAL;1.4MG/VIAL;1.2MG/VIAL;7 IU/VIAL;2,300 IU/VIAL;0.2MG/VIAL",2
"TABLET, EXTENDED RELEASE;ORAL",1.2GM,2
"CREAM, SUPPOSITORY;TOPICAL, VAGINAL","2%,1.2GM",2
"Tablet; Oral",400MG,2
INJECTABLE;SUBCUTANEOUS,2.5MG/0.5ML,2
INJECTABLE;SUBCUTANEOUS,5MG/0.4ML,2
INJECTABLE;SUBCUTANEOUS,7.5MG/0.6ML,2
INJECTABLE;SUBCUTANEOUS,10MG/0.8ML,2
"TABLET, EXTENDED RELEASE;ORAL",360MG,2
"TABLET, EXTENDED RELEASE;ORAL",420MG,2
"TABLET; ORAL",0.45MG,2
"TABLET, DELAYED RELEASE, ORALLY DISINTEGRATING;ORAL",15MG,2
"TABLET, DELAYED RELEASE, ORALLY DISINTEGRATING;ORAL",30MG,2
"TABLET; ORAL","EQ 5MG BASE",2
"TABLET; ORAL","EQ 10MG BASE",2
"GEL, METERED;TRANSDERMAL","10MG/0.5GM ACTUATION",2
GEL;TOPICAL,15%,2
TABLET;ORAL,12.5MG;200MG;50MG,2
TABLET;ORAL,50MG;200MG;200MG,2
TABLET;ORAL,18.75MG;200MG;75MG,2
TABLET;ORAL,31.25MG;200MG;125MG,2
IMPLANT;IMPLANTATION,68MG/IMPLANT,2
SOLUTION/DROPS;OPHTHALMIC,"EQ 0.2% BASE",2
TABLET;ORAL,"EQ 700MG BASE",2
"FOR SOLUTION, TABLET, DELAYED RELEASE;ORAL","5MG,N/A;N/A,210GM;N/A,0.74GM;N/A,2.86GM;N/A,5.6GM",2
SOLUTION;ORAL,"EQ 70MG BASE/75ML",2
"TABLET, EXTENDED RELEASE;ORAL",600MG;60MG,2
"TABLET, EXTENDED RELEASE;ORAL",1.2GM;120MG,2
"TABLET, ORALLY DISINTEGRATING;ORAL",12.5MG,2
"TABLET, ORALLY DISINTEGRATING;ORAL",150MG,2
"TABLET, EXTENDED RELEASE;ORAL",5MG;240MG,2
"TABLET, EXTENDED RELEASE;ORAL",60MG;1.2GM,2
"TABLET, EXTENDED RELEASE;ORAL",30MG;600MG,2
TABLET;ORAL,"EQ 600MG BASE;300MG",2
TABLET;ORAL,10MG;10MG,2
TABLET;ORAL,10MG;80MG,2
"TABLET, EXTENDED RELEASE;ORAL",180MG;240MG,2
SOLUTION;ORAL,250MG/10ML,2
IMPLANT;SUBCUTANEOUS,50MG,2
"AEROSOL, FOAM;TOPICAL",2%,2
"SOLUTION;INHALATION, INTRAVENOUS","EQ 1GM BASE/5ML (EQ 200MG BASE/ML)",2
"INJECTABLE;IV (INFUSION)","200MG/40ML (5MG/ML)",2
SUSPENSION;ORAL,125MG/ML,2
"CAPSULE, EXTENDED RELEASE;ORAL",35MG,2
SPRAY;TOPICAL,0.05%,2
"TABLET; ORAL","40MG; 150MG",2
"SPRAY, METERED;NASAL",0.665MG/SPRAY,2
"TABLET; ORAL","3MG; 0.02MG",2
"TABLET, DELAYED RELEASE;ORAL",10MG;10MG,2
CAPSULE;ORAL,20MG;10MG,2
"FOR SOLUTION;ORAL",4.7GM;100GM;1.015GM;5.9GM;2.691GM;7.5GM,2
"TABLET, FOR SUSPENSION;ORAL",125MG,2
INJECTABLE;INTRAVENOUS,"EQ 20MG BASE/2ML (EQ 10MG BASE/ML)",2
TABLET;ORAL,200MG;50MG,2
TABLET;ORAL,2MG;30MG,2
TABLET;ORAL,4MG;30MG,2
"SPRAY, METERED;INHALATION","EQ 0.0025MG BASE/INH",2
CAPSULE;ORAL,"EQ 12.5MG BASE",2
CAPSULE;ORAL,"EQ 37.5MG BASE",2
"TABLET; ORAL","150MG; 300MG; 600MG",2
SOLUTION;INTRAMUSCULAR,"250MG/ML (250MG/ML)",2
"TABLET;BUCCAL, SUBLINGUAL","EQ 0.1MG BASE",2
"TABLET;BUCCAL, SUBLINGUAL","EQ 0.2MG BASE",2
"TABLET;BUCCAL, SUBLINGUAL","EQ 0.4MG BASE",2
"TABLET;BUCCAL, SUBLINGUAL","EQ 0.6MG BASE",2
"TABLET;BUCCAL, SUBLINGUAL","EQ 0.8MG BASE",2
"FOR SUSPENSION, DELAYED RELEASE;ORAL","EQ 2.5MG BASE/PACKET",2
"TABLET, ORALLY DISINTEGRATING;ORAL","EQ 15MG BASE",2
"TABLET, ORALLY DISINTEGRATING;ORAL","EQ 30MG BASE",2
SOLUTION;SUBCUTANEOUS,"12MG/0.6ML (12MG/0.6ML)",2
"CAPSULE; ORAL","EQ 25MG BASE",2
"TABLET; ORAL","150MG; 40MG",2
INJECTABLE;INTRAVENOUS,"EQ 500MG BASE/5ML (EQ 100MG BASE/ML)",2
TABLET;ORAL,70MG,2
CREAM;TOPICAL,2%;3%;10%;5%,2
POWDER;INTRAVENOUS,"EQ 150MG BASE/VIAL",2
PATCH;TOPICAL,3%;10%,2
"TABLET, EXTENDED RELEASE; ORAL",3MG,2
"TABLET, EXTENDED RELEASE;ORAL","EQ 200MG BASE",2
"FOR SUSPENSION, DELAYED RELEASE;ORAL","EQ 10MG BASE/PACKET",2
"INJECTABLE; INJECTION",5MG/100ML,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",4.6MG/24HR,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",9.5MG/24HR,2
"FILM, EXTENDED RELEASE;TRANSDERMAL",13.3MG/24HR,2
"TABLET; ORAL","600MG; 300MG; 300MG",2
"FOR SOLUTION;ORAL",50MG,2
SUSPENSION;TOPICAL,0.064%;0.005%,2
TABLET;ORAL,1.1GM,2
CAPSULE;ORAL,8MG,2
EMULSION;OPHTHALMIC,0.05%,2
INJECTABLE;INJECTION,"160MG/16ML (10MG/ML)",2
TABLET;ORAL,"N/A,2MG,3MG,N/A,N/A;3MG,2MG,2MG,1MG,N/A",2
"FOR SOLUTION;ORAL",50MG/ML,2
FILM;BUCCAL,"EQ 0.6MG BASE",2
"TABLET; ORAL","60MG; 30MG",2
"GEL, METERED;TRANSDERMAL","1.62% (20.25MG/1.25GM ACTUATION)",2
INJECTABLE;INJECTION,"20MG/0.5ML (40MG/ML)",2
INJECTABLE;INJECTION,"80MG/2ML (40MG/ML)",2
TABLET;SUBLINGUAL,1.75MG,2
TABLET;SUBLINGUAL,3.5MG,2
SOLUTION;SUBCUTANEOUS,"18MG/3ML (6MG/ML)",2
TABLET;ORAL,325MG,1
POWDER;TOPICAL,33.32%,1
INJECTABLE;INJECTION,"5PRESSOR UNITS/ML",1
INJECTABLE;INJECTION,37.5MG/ML,1
"TABLET, DELAYED RELEASE;ORAL",0.25MG,1
INJECTABLE;INJECTION,10ML/100ML;5GM/100ML,1
PELLET;IMPLANTATION,125MG,1
INJECTABLE;INJECTION,"2,000 UNITS/ML",1
TABLET;ORAL,0.02MG,1
INJECTABLE;INJECTION,100%,1
TABLET;ORAL,0.01MG,1
TABLET;ORAL,"130CSR UNIT",1
TABLET;VAGINAL,143.75MG;172.5MG;184MG,1
SOLUTION;ORAL,200MG/5ML,1
ELIXIR;ORAL,"EQ 25MG HCL/5ML",1
SOLUTION/DROPS;OPHTHALMIC,"10% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
OINTMENT;OPHTHALMIC,"10% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SOLUTION/DROPS;OPHTHALMIC,"30% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"3% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
CAPSULE;ORAL,182MG;0.33MG,1
"TABLET, DELAYED RELEASE;ORAL",165MG,1
INJECTABLE;INJECTION,"50MG/ML;0.03MG/ML;0.0025MG/ML;7.5MG/ML;100 IU/ML;0.2MG/ML;20MG/ML;2MG/ML;1.8MG/ML;1.5MG/ML;1,650 IU/ML;5 IU/ML",1
SYRUP;ORAL,10MG/30ML,1
SOAP;TOPICAL,2%,1
SUSPENSION;ORAL,250MG/5ML;250MG/5ML,1
